file,province,field,value,count,pct
ODB_v3_ON_2,ON,type,QUINSET,1,0.0001
ODB_v3_ON_2,ON,type,Public Transportation Facility,1,0.0001
ODB_v3_ON_2,ON,type,Public Health,1,0.0001
ODB_v3_ON_2,ON,type,Processing Facility,1,0.0001
ODB_v3_ON_2,ON,type,Peel Builds,1,0.0001
ODB_v3_ON_2,ON,type,Parking,1,0.0001
ODB_v3_ON_2,ON,type,Park Operations Centre,1,0.0001
ODB_v3_ON_2,ON,type,Park Facility,1,0.0001
ODB_v3_ON_2,ON,type,Paramedic Facilities - Satellite Station,1,0.0001
ODB_v3_ON_2,ON,type,Ontario Provincial Police,1,0.0001
ODB_v3_ON_2,ON,type,NPP,1,0.0001
ODB_v3_ON_2,ON,type,Motel,1,0.0001
ODB_v3_ON_2,ON,type,Medium Hazard Industrial,1,0.0001
ODB_v3_ON_2,ON,type,Maintenance,1,0.0001
ODB_v3_ON_2,ON,type,Low Rise Apartment,1,0.0001
ODB_v3_ON_2,ON,type,Long Term Care Facility,1,0.0001
ODB_v3_ON_2,ON,type,Indoor Swimming Pool,1,0.0001
ODB_v3_ON_2,ON,type,Historical Building,1,0.0001
